gsm,sample_name,patient,condition,replicate,cell_type,cell_label_method,n_cells,total_cells_sample,NAB2_mean,NAB2_pct_expr,STAT6_mean,STAT6_pct_expr,IL13_mean,IL13_pct_expr,CCL17_mean,CCL17_pct_expr,GATA3_mean,GATA3_pct_expr,type2_full_genes,type2_full_mean,type2_detected_genes,type2_detected_mean,type2_sensitivity_genes,type2_sensitivity_mean
GSM6190749,MGH103-L2,MGH103,AD lesional,L2,Schwann,obs:Cell type,3,5828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.0,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.0
GSM6190749,MGH103-L2,MGH103,AD lesional,L2,Sweat gland,obs:Cell type,25,5828,0.0,0.0,0.19342535734176636,12.0,0.0,0.0,0.0,0.0,0.34199631214141846,16.0,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.024127118289470673,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.03619067743420601
GSM6190749,MGH103-L2,MGH103,AD lesional,L2,T/NK,obs:Cell type,637,5828,0.04102974012494087,1.5698587127158554,0.09197790920734406,3.296703296703297,0.08054803311824799,2.6687598116169546,0.007910598069429398,0.3139717425431711,0.3239469826221466,12.244897959183673,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.02361598238348961,IL4R,0.11756834387779236,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.0219992995262146
GSM6190749,MGH103-L2,MGH103,AD lesional,L2,VEC,obs:Cell type,168,5828,0.1041283831000328,10.119047619047619,0.2814262807369232,19.642857142857142,0.0,0.0,0.0,0.0,0.03472454100847244,2.976190476190476,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.065121129155159,IL4R,0.5161263346672058,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.0976816937327385
GSM6190749,MGH103-L2,MGH103,AD lesional,L2,fibroblast,obs:Cell type,1220,5828,0.11530695110559464,7.950819672131147,0.2335404008626938,16.475409836065573,0.0007888177642598748,0.08196721311475409,0.006199822761118412,0.49180327868852464,0.017484143376350403,1.3114754098360655,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.02508430741727352,"CCL26,IL4R",0.10290063917636871,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.03749499097466469
GSM6190749,MGH103-L2,MGH103,AD lesional,L2,keratinocyte,obs:Cell type,3025,5828,0.08995696902275085,8.793388429752067,0.33052340149879456,28.694214876033058,0.0,0.0,0.004658836871385574,0.4628099173553719,0.5827174782752991,44.892561983471076,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.03530473634600639,"TSLP,IL4R",0.1536661833524704,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.05295710265636444
GSM6190749,MGH103-L2,MGH103,AD lesional,L2,melanocyte,obs:Cell type,12,5828,0.1977442055940628,16.666666666666664,0.4987967014312744,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.019969196990132332,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.029953794553875923
GSM6190749,MGH103-L2,MGH103,AD lesional,L2,myeloid,obs:Cell type,503,5828,0.05874122306704521,3.180914512922465,0.32073816657066345,16.302186878727635,0.0,0.0,0.4832225441932678,14.115308151093439,0.021653974428772926,1.1928429423459244,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.11939103156328201,"CCL17,CCL22,IL4R",0.35185328125953674,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.17908655107021332
GSM6190750,MGH104-NL1,MGH104,AD non-lesional,NL1,LEC,obs:Cell type,60,6440,0.010679202154278755,1.6666666666666667,0.0,0.0,0.007822783663868904,1.6666666666666667,0.0,0.0,0.0,0.0,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.0017431178130209446,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.0013108793646097183
GSM6190750,MGH104-NL1,MGH104,AD non-lesional,NL1,Pericyte/SMC,obs:Cell type,786,6440,0.1024768128991127,7.251908396946565,0.08709713816642761,6.106870229007633,0.0,0.0,0.0013069460401311517,0.1272264631043257,0.02344512939453125,1.5267175572519083,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.08707088977098465,"CCL26,IL4R",0.3883877396583557,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.13060633838176727
GSM6190750,MGH104-NL1,MGH104,AD non-lesional,NL1,Plasma,obs:Cell type,106,6440,0.036241933703422546,2.8301886792452833,0.005163450259715319,0.9433962264150944,0.0,0.0,0.0,0.0,0.013158868998289108,2.8301886792452833,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.0013623645063489676,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.002043546875938773
GSM6190750,MGH104-NL1,MGH104,AD non-lesional,NL1,Schwann,obs:Cell type,71,6440,0.11723440140485764,11.267605633802818,0.08066147565841675,5.633802816901409,0.0,0.0,0.0,0.0,0.023389020934700966,1.4084507042253522,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.009039301425218582,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.013558951206505299
GSM6190750,MGH104-NL1,MGH104,AD non-lesional,NL1,Sweat gland,obs:Cell type,30,6440,0.06878414005041122,6.666666666666667,0.1520274430513382,13.333333333333334,0.0,0.0,0.0,0.0,0.2990797758102417,16.666666666666664,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.017797881737351418,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.0266968235373497
GSM6190750,MGH104-NL1,MGH104,AD non-lesional,NL1,T/NK,obs:Cell type,1701,6440,0.08914810419082642,4.703115814226925,0.043237585574388504,2.2339800117577897,0.06654942780733109,3.115814226925338,0.0,0.0,0.6527605056762695,31.040564373897706,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.016038687899708748,"IL13,IL4R",0.06396280229091644,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.011430475860834122
GSM6190750,MGH104-NL1,MGH104,AD non-lesional,NL1,VEC,obs:Cell type,806,6440,0.10299878567457199,15.632754342431761,0.14839564263820648,18.734491315136477,0.0,0.0,0.0017776708118617535,0.37220843672456577,0.052730049937963486,6.823821339950372,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.025177976116538048,"CCL26,TSLP,IL4R",0.07453823834657669,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.0377669595181942
GSM6190750,MGH104-NL1,MGH104,AD non-lesional,NL1,fibroblast,obs:Cell type,1608,6440,0.08009699732065201,6.592039800995026,0.19406934082508087,14.614427860696516,0.0,0.0,0.0007427709642797709,0.06218905472636816,0.009811094962060452,0.8706467661691543,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.019198857247829437,"CCL26,IL4R",0.07849976420402527,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.028346523642539978
GSM6190750,MGH104-NL1,MGH104,AD non-lesional,NL1,keratinocyte,obs:Cell type,560,6440,0.10059937089681625,11.25,0.18784457445144653,18.392857142857146,0.00280829262919724,0.35714285714285715,0.0,0.0,0.808018147945404,52.85714285714286,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.015862712636590004,"TSLP,IL4R",0.053856972604990005,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.023326022550463676
GSM6190750,MGH104-NL1,MGH104,AD non-lesional,NL1,melanocyte,obs:Cell type,12,6440,0.09897328168153763,8.333333333333332,0.33764195442199707,25.0,0.0,0.0,0.0,0.0,0.0,0.0,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.012301143258810043,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.018451714888215065
GSM6190750,MGH104-NL1,MGH104,AD non-lesional,NL1,myeloid,obs:Cell type,700,6440,0.11722837388515472,10.285714285714285,0.0761130079627037,6.714285714285714,0.026536840945482254,1.2857142857142856,0.04459626227617264,3.1428571428571432,0.019815439358353615,1.4285714285714286,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.04463433474302292,"CCL17,CCL22,IL4R",0.12245819717645645,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.06252869218587875
GSM6190751,MGH104-L1,MGH104,AD lesional,L1,LEC,obs:Cell type,108,6960,0.03506864607334137,1.8518518518518516,0.0,0.0,0.0,0.0,0.0,0.0,0.04588035121560097,2.7777777777777777,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.0031275483779609203,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.004691322799772024
GSM6190751,MGH104-L1,MGH104,AD lesional,L1,Pericyte/SMC,obs:Cell type,369,6960,0.1422339379787445,8.94308943089431,0.08436736464500427,5.691056910569105,0.0048215799033641815,0.27100271002710025,0.0,0.0,0.0313371904194355,2.168021680216802,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.04987897351384163,"CCL26,IL4R",0.21182501316070557,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.07401487231254578
GSM6190751,MGH104-L1,MGH104,AD lesional,L1,Plasma,obs:Cell type,27,6960,0.01583862490952015,7.4074074074074066,0.018904663622379303,3.7037037037037033,0.0,0.0,0.0,0.0,0.1511242687702179,18.51851851851852,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.0103853028267622,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.015577954240143299
GSM6190751,MGH104-L1,MGH104,AD lesional,L1,Schwann,obs:Cell type,100,6960,0.05904817208647728,5.0,0.08834386616945267,6.0,0.0,0.0,0.0,0.0,0.0344068706035614,3.0,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.009653850458562374,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.014480776153504848
GSM6190751,MGH104-L1,MGH104,AD lesional,L1,Sweat gland,obs:Cell type,48,6960,0.16769184172153473,16.666666666666664,0.09037914127111435,6.25,0.0,0.0,0.0,0.0,0.31523701548576355,16.666666666666664,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.01361163891851902,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.020417457446455956
GSM6190751,MGH104-L1,MGH104,AD lesional,L1,T/NK,obs:Cell type,1108,6960,0.08545556664466858,4.332129963898916,0.09441006928682327,4.422382671480144,0.1672341376543045,5.776173285198556,0.0035746977664530277,0.18050541516245489,0.4608069062232971,20.577617328519857,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.02745089679956436,"IL13,IL4R",0.11428476870059967,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.011261912994086742
GSM6190751,MGH104-L1,MGH104,AD lesional,L1,VEC,obs:Cell type,500,6960,0.11009050160646439,14.6,0.1519341617822647,17.599999999999998,0.0,0.0,0.004351508338004351,0.8,0.07247249037027359,9.2,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.02423057332634926,"TSLP,IL4R",0.08875533938407898,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.03634585812687874
GSM6190751,MGH104-L1,MGH104,AD lesional,L1,fibroblast,obs:Cell type,1746,6960,0.07654739171266556,5.956471935853378,0.15072709321975708,11.282932416953036,0.0,0.0,0.0007512218435294926,0.057273768613974804,0.029464038088917732,2.2336769759450172,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.014701694250106812,"CCL26,TSLP,IL4R",0.04255842790007591,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.021942436695098877
GSM6190751,MGH104-L1,MGH104,AD lesional,L1,keratinocyte,obs:Cell type,2520,6960,0.14433233439922333,13.015873015873018,0.22722576558589935,20.0,0.0014785797102376819,0.15873015873015872,0.0013801525346934795,0.11904761904761905,0.9433208107948303,58.452380952380956,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.024231532588601112,"TSLP,IL4R",0.10413958132266998,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.03610086813569069
GSM6190751,MGH104-L1,MGH104,AD lesional,L1,melanocyte,obs:Cell type,18,6960,0.22254864871501923,16.666666666666664,0.07524377852678299,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.00913303904235363,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.013699558563530445
GSM6190751,MGH104-L1,MGH104,AD lesional,L1,myeloid,obs:Cell type,416,6960,0.056608520448207855,4.326923076923077,0.1428457349538803,9.375,0.03457130491733551,1.201923076923077,0.14455534517765045,6.25,0.03023192100226879,1.6826923076923077,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.04606163501739502,"CCL17,CCL22,IL4R",0.11935380101203918,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.06333056837320328
GSM6190752,MGH104-L2,MGH104,AD lesional,L2,LEC,obs:Cell type,97,7057,0.009170039556920528,1.0309278350515463,0.05752301961183548,3.0927835051546393,0.0,0.0,0.0,0.0,0.04561669006943703,2.0618556701030926,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.0009959426242858171,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.0014939139364287257
GSM6190752,MGH104-L2,MGH104,AD lesional,L2,Pericyte/SMC,obs:Cell type,348,7057,0.115446537733078,7.183908045977011,0.07552804797887802,5.172413793103448,0.006509208120405674,0.28735632183908044,0.0,0.0,0.06087719276547432,3.7356321839080464,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.0442284531891346,CCL26,0.3133339583873749,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.06525781750679016
GSM6190752,MGH104-L2,MGH104,AD lesional,L2,Plasma,obs:Cell type,43,7057,0.0,0.0,0.08412013202905655,2.3255813953488373,0.0,0.0,0.0,0.0,0.11053630709648132,4.651162790697675,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.0,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.0
GSM6190752,MGH104-L2,MGH104,AD lesional,L2,Schwann,obs:Cell type,82,7057,0.06979106366634369,7.317073170731707,0.028787368908524513,1.2195121951219512,0.0,0.0,0.0,0.0,0.05876421183347702,3.6585365853658534,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.011562109924852848,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.01734316535294056
GSM6190752,MGH104-L2,MGH104,AD lesional,L2,Sweat gland,obs:Cell type,70,7057,0.044839318841695786,1.4285714285714286,0.22347910702228546,11.428571428571429,0.0,0.0,0.0,0.0,0.12735368311405182,5.714285714285714,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.017910899594426155,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.026866348460316658
GSM6190752,MGH104-L2,MGH104,AD lesional,L2,T/NK,obs:Cell type,1038,7057,0.06709318608045578,3.1791907514450863,0.04959253594279289,2.2157996146435455,0.1911953091621399,6.6473988439306355,0.0,0.0,0.42004284262657166,18.015414258188827,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.03339190036058426,"IL13,IL4R",0.14650559425354004,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.016969313845038414
GSM6190752,MGH104-L2,MGH104,AD lesional,L2,VEC,obs:Cell type,531,7057,0.11591023206710815,12.617702448210924,0.13536162674427032,13.182674199623351,0.004943437874317169,0.18832391713747645,0.0059657590463757515,0.7532956685499058,0.09561905264854431,9.416195856873824,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.023475926369428635,"TSLP,IL4R",0.08547747135162354,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.034389983862638474
GSM6190752,MGH104-L2,MGH104,AD lesional,L2,fibroblast,obs:Cell type,1831,7057,0.07413230091333389,5.188421627525942,0.14015011489391327,10.212998361551065,0.0026237252168357372,0.1638448935008192,0.006568660959601402,0.38230475150191157,0.04082512483000755,2.6215182960131074,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.014630470424890518,"CCL26,IL4R",0.052756473422050476,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.021420186385512352
GSM6190752,MGH104-L2,MGH104,AD lesional,L2,keratinocyte,obs:Cell type,2556,7057,0.14252865314483643,12.519561815336463,0.23062081634998322,19.092331768388107,0.003460216335952282,0.2347417840375587,0.004408440086990595,0.27386541471048514,0.8809773325920105,54.26447574334898,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.020884156227111816,"TSLP,IL4R",0.08694256842136383,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.030749531462788582
GSM6190752,MGH104-L2,MGH104,AD lesional,L2,melanocyte,obs:Cell type,18,7057,0.2780646085739136,16.666666666666664,0.1843605786561966,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.0,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.0
GSM6190752,MGH104-L2,MGH104,AD lesional,L2,myeloid,obs:Cell type,443,7057,0.06307412683963776,4.740406320541761,0.098847895860672,7.223476297968396,0.046821486204862595,2.0316027088036117,0.1299588978290558,5.8690744920993225,0.03357238695025444,2.0316027088036117,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.04779120907187462,"CCL17,CCL22,IL4R",0.1194494366645813,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.0638832375407219
GSM6190753,MGH105-L1,MGH105,AD lesional,L1,B cells,obs:Cell type,1,7144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.0,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.0
GSM6190753,MGH105-L1,MGH105,AD lesional,L1,LEC,obs:Cell type,68,7144,0.01834978349506855,1.4705882352941175,0.026460280641913414,1.4705882352941175,0.0,0.0,0.0,0.0,0.0,0.0,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.008290838450193405,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.012436258606612682
GSM6190753,MGH105-L1,MGH105,AD lesional,L1,Pericyte/SMC,obs:Cell type,347,7144,0.14216087758541107,12.680115273775217,0.350195050239563,28.24207492795389,0.0028705508448183537,0.2881844380403458,0.010404630564153194,1.1527377521613833,0.015663553029298782,1.440922190201729,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.17105786502361298,"CCL26,IL4R",0.7464316487312317,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.2558373510837555
GSM6190753,MGH105-L1,MGH105,AD lesional,L1,Schwann,obs:Cell type,36,7144,0.017989568412303925,2.7777777777777777,0.29328298568725586,22.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.012487173080444336,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.018730759620666504
GSM6190753,MGH105-L1,MGH105,AD lesional,L1,Sweat gland,obs:Cell type,115,7144,0.23282159864902496,22.608695652173914,0.22905047237873077,21.73913043478261,0.0,0.0,0.16236309707164764,18.26086956521739,0.6791778802871704,46.08695652173913,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.04455246031284332,"CCL17,IL4R",0.17939670383930206,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.06682869046926498
GSM6190753,MGH105-L1,MGH105,AD lesional,L1,T/NK,obs:Cell type,1380,7144,0.052423156797885895,3.6231884057971016,0.15600977838039398,8.550724637681158,0.1502729058265686,7.101449275362319,0.013971185311675072,0.7246376811594203,0.5309063196182251,28.115942028985508,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.0505034513771534,"IL13,CCL22,IL4R",0.1366599053144455,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.04697960987687111
GSM6190753,MGH105-L1,MGH105,AD lesional,L1,VEC,obs:Cell type,318,7144,0.12975911796092987,14.465408805031446,0.3622146248817444,34.276729559748425,0.0,0.0,0.01920056715607643,1.5723270440251573,0.012960489839315414,1.257861635220126,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.045593082904815674,IL4R,0.3050747811794281,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.06838962435722351
GSM6190753,MGH105-L1,MGH105,AD lesional,L1,fibroblast,obs:Cell type,1454,7144,0.14780625700950623,16.09353507565337,0.42371752858161926,39.0646492434663,0.0009852229850366712,0.1375515818431912,0.026293519884347916,1.994497936726272,0.01732512004673481,1.7881705639614855,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.07394732534885406,"CCL17,CCL26,IL4R",0.21245932579040527,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.11045044660568237
GSM6190753,MGH105-L1,MGH105,AD lesional,L1,keratinocyte,obs:Cell type,2101,7144,0.10745858401060104,12.232270347453593,0.4618355631828308,42.50356972870062,0.0013465314405038953,0.09519276534983341,0.016775986179709435,1.4278914802475011,1.020891547203064,67.39647786768205,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.04146468639373779,"CCL17,CCL22,CCL26,TSLP,IL4R",0.07436712831258774,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.06197260692715645
GSM6190753,MGH105-L1,MGH105,AD lesional,L1,melanocyte,obs:Cell type,20,7144,0.15028010308742523,15.0,0.48123669624328613,40.0,0.0,0.0,0.0,0.0,0.0,0.0,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.023276040330529213,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.034914061427116394
GSM6190753,MGH105-L1,MGH105,AD lesional,L1,myeloid,obs:Cell type,1304,7144,0.09769078344106674,8.052147239263803,0.43241387605667114,32.36196319018405,0.0071528395637869835,0.4601226993865031,0.6559993028640747,23.31288343558282,0.023477589711546898,1.763803680981595,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.1418485939502716,"CCL17,CCL22,IL4R",0.42003026604652405,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.21158075332641602
GSM6190754,MGH106-NL1,MGH106,AD non-lesional,NL1,LEC,obs:Cell type,78,6679,0.016037579625844955,2.564102564102564,0.0074204192496836185,1.282051282051282,0.0,0.0,0.0,0.0,0.0630260780453682,5.128205128205128,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.0012685583205893636,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.0019028374226763844
GSM6190754,MGH106-NL1,MGH106,AD non-lesional,NL1,Pericyte/SMC,obs:Cell type,205,6679,0.04715899005532265,2.9268292682926833,0.15150459110736847,9.75609756097561,0.0,0.0,0.0,0.0,0.08733019232749939,5.365853658536586,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.018711332231760025,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.028066998347640038
GSM6190754,MGH106-NL1,MGH106,AD non-lesional,NL1,Plasma,obs:Cell type,1,6679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.0,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.0
GSM6190754,MGH106-NL1,MGH106,AD non-lesional,NL1,Schwann,obs:Cell type,40,6679,0.04909884184598923,2.5,0.2496294528245926,22.5,0.0,0.0,0.0,0.0,0.09626112878322601,5.0,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.012317919172346592,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.018476879224181175
GSM6190754,MGH106-NL1,MGH106,AD non-lesional,NL1,Sweat gland,obs:Cell type,51,6679,0.1359367072582245,7.8431372549019605,0.09437158703804016,3.9215686274509802,0.0,0.0,0.0,0.0,0.3151162564754486,17.647058823529413,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.007687258068472147,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.011530887335538864
GSM6190754,MGH106-NL1,MGH106,AD non-lesional,NL1,T/NK,obs:Cell type,252,6679,0.05785951763391495,2.7777777777777777,0.14103303849697113,7.5396825396825395,0.03478530794382095,1.5873015873015872,0.0,0.0,0.6738113164901733,33.33333333333333,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.0166283268481493,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.016921380534768105
GSM6190754,MGH106-NL1,MGH106,AD non-lesional,NL1,VEC,obs:Cell type,278,6679,0.09000688791275024,11.151079136690647,0.21730992197990417,21.942446043165468,0.0,0.0,0.0,0.0,0.1384534239768982,12.589928057553957,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.031659085303545,"TSLP,IL4R",0.13810303807258606,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.047488629817962646
GSM6190754,MGH106-NL1,MGH106,AD non-lesional,NL1,fibroblast,obs:Cell type,2991,6679,0.08360819518566132,7.55600133734537,0.22099879384040833,19.257773319959878,0.0002669435634743422,0.033433634236041454,0.0,0.0,0.06909243762493134,5.483116014710799,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.012807164341211319,"IL4,TSLP,IL4R",0.03640551120042801,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.017607904970645905
GSM6190754,MGH106-NL1,MGH106,AD non-lesional,NL1,keratinocyte,obs:Cell type,2194,6679,0.16780222952365875,14.72196900638104,0.2263035625219345,19.553327256153143,0.0014097326202318072,0.13673655423883319,0.001716278144158423,0.13673655423883319,1.12314772605896,64.08386508659983,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.017946723848581314,"TSLP,IL4R",0.07530012726783752,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.026685131713747978
GSM6190754,MGH106-NL1,MGH106,AD non-lesional,NL1,melanocyte,obs:Cell type,71,6679,0.1395396590232849,12.676056338028168,0.29540619254112244,23.943661971830984,0.0,0.0,0.0,0.0,0.054108887910842896,4.225352112676056,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.0020129035692662,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.0030193552374839783
